ID,Education,Marital_Status,Income,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Age Group,Kids,Total Purchases
6230,Graduation,Single,44421.0,2013-02-15,53,110,5,59,7,1,7,5,5,0,4,8,False,False,False,False,False,False,3,11,False,50,36-50,2,14
7325,PhD,In Relationship,38197.0,2013-06-29,86,23,0,11,2,1,3,1,1,0,3,5,False,False,False,False,False,False,3,11,False,35,24-35,1,5
1307,Graduation,Single,41986.0,2014-02-09,15,27,5,8,8,3,12,3,3,0,4,4,False,False,False,False,False,False,3,11,False,43,36-50,1,10
1502,Graduation,In Relationship,28427.0,2013-03-21,67,18,3,19,3,3,6,2,2,0,3,8,False,False,False,False,False,False,3,11,False,38,36-50,1,7
6211,PhD,In Relationship,37395.0,2014-05-02,47,18,0,9,0,1,11,1,1,0,3,6,False,False,False,False,False,False,3,11,False,45,36-50,1,5
843,Graduation,In Relationship,64722.0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,False,False,False,False,False,False,3,11,False,50,36-50,1,25
4174,Master,In Relationship,55249.0,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,False,False,False,False,False,False,3,11,False,65,51-65,1,8
9757,Graduation,In Relationship,84906.0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,False,True,True,False,True,False,3,11,False,49,36-50,0,24
6918,Graduation,In Relationship,28691.0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,False,False,False,False,False,False,3,11,False,32,24-35,1,5
286,Graduation,Single,44213.0,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,False,False,False,False,False,False,3,11,False,69,66+,2,12
11086,Basic,Single,25707.0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,False,False,False,False,False,False,3,11,False,37,36-50,1,5
1921,PhD,In Relationship,59062.0,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,False,False,False,False,False,False,3,11,False,54,51-65,3,7
4138,Graduation,Single,76624.0,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,True,False,False,False,False,False,3,11,False,59,51-65,1,23
7718,Master,In Relationship,66000.0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,False,False,False,False,False,False,3,11,False,74,66+,0,10
1291,PhD,In Relationship,27683.0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,False,False,False,False,False,False,3,11,False,43,36-50,1,16
6862,Graduation,Single,1730.0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,False,False,False,False,False,False,3,11,False,50,36-50,0,15
4136,Basic,Single,7500.0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,False,False,False,False,False,False,3,11,False,29,24-35,1,11
803,Graduation,In Relationship,40521.0,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,False,False,False,False,False,False,3,11,False,53,51-65,2,4
4298,PhD,In Relationship,20427.0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,False,False,False,False,False,False,3,11,False,48,36-50,1,4
10833,Graduation,In Relationship,65106.0,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,False,True,False,False,False,False,3,11,False,46,36-50,1,27
9606,PhD,In Relationship,69969.0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,False,False,True,True,False,False,3,11,True,56,51-65,0,13
8534,Graduation,In Relationship,67433.0,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,False,True,False,False,False,False,3,11,False,69,66+,2,28
5153,PhD,In Relationship,77766.0,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,True,False,False,False,False,False,3,11,True,54,51-65,1,34
961,Graduation,In Relationship,74716.0,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,False,False,False,False,False,False,3,11,False,49,36-50,1,17
5011,Graduation,Single,68118.0,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,False,False,False,False,False,False,3,11,False,58,51-65,1,23
6653,PhD,In Relationship,55158.0,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,False,False,False,False,False,False,3,11,True,51,51-65,2,18
9094,Master,In Relationship,62972.0,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,False,False,False,False,False,False,3,11,True,66,66+,1,16
810,Graduation,In Relationship,74190.0,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,False,False,False,False,False,False,3,11,False,46,36-50,1,19
5493,Graduation,In Relationship,39356.0,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,True,False,False,False,False,False,3,11,False,45,36-50,2,4
2147,Graduation,In Relationship,76653.0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,False,False,True,True,False,False,3,11,False,52,51-65,0,23
5107,PhD,Single,35860.0,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,True,False,False,False,False,False,3,11,False,48,36-50,2,6
3979,PhD,Single,90687.0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,False,False,True,False,False,False,3,11,True,38,36-50,0,17
6049,Master,In Relationship,73450.0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,True,False,False,True,False,False,3,11,False,39,36-50,0,27
8147,Graduation,In Relationship,31454.0,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,False,False,False,False,False,False,3,11,False,61,51-65,2,8
1857,Graduation,Single,47139.0,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,False,False,False,False,False,False,3,11,True,69,66+,2,7
3910,Graduation,Single,83829.0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,True,False,True,True,False,False,3,11,True,46,36-50,0,17
5207,PhD,In Relationship,53378.0,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,False,False,False,False,False,False,3,11,True,58,51-65,2,29
11114,Graduation,In Relationship,19656.0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,False,False,False,False,False,False,3,11,False,51,51-65,1,9
5429,PhD,In Relationship,45579.0,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,False,False,False,False,False,False,3,11,False,73,66+,1,10
9400,Master,Single,85485.0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,False,False,False,False,False,False,3,11,False,63,51-65,0,19
1740,Graduation,In Relationship,55956.0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,False,True,False,False,False,False,3,11,False,77,66+,0,16
7488,Master,Single,64191.0,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,False,False,False,False,False,False,3,11,False,58,51-65,1,24
195,Graduation,Single,38808.0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,True,False,False,False,False,False,3,11,True,49,36-50,1,14
635,Master,In Relationship,57183.0,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,False,False,False,False,False,False,3,11,False,55,51-65,2,25
7527,Master,Single,23748.0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,False,False,False,False,False,False,3,11,False,53,51-65,1,9
10319,Graduation,In Relationship,66303.0,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,False,True,False,False,False,False,3,11,False,50,36-50,1,22
2296,Master,In Relationship,37368.0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,True,False,False,False,False,False,3,11,False,46,36-50,1,4
10637,Graduation,In Relationship,40800.0,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,False,False,False,False,False,True,3,11,False,57,51-65,3,8
2931,Graduation,Single,71847.0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,False,False,False,True,False,False,3,11,False,43,36-50,0,22
907,Graduation,In Relationship,46149.0,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,False,False,False,False,False,False,3,11,False,46,36-50,1,18
3698,Graduation,In Relationship,78687.0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,False,False,True,False,False,False,3,11,True,38,36-50,0,19
9516,Master,Single,49118.0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,False,True,False,False,True,False,3,11,True,50,36-50,0,28
679,PhD,In Relationship,37633.0,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,False,False,False,False,False,False,3,11,False,64,51-65,2,6
7384,Master,In Relationship,39767.0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,False,False,False,False,False,False,3,11,False,70,66+,0,17
5043,Basic,In Relationship,26997.0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,False,False,False,False,False,False,3,11,False,70,66+,0,13
5267,Graduation,Single,33986.0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,False,False,False,False,False,False,3,11,False,51,51-65,1,5
339,PhD,In Relationship,57091.0,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,False,True,False,False,False,False,3,11,True,49,36-50,1,18
2516,Master,In Relationship,46831.0,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,False,False,False,False,False,False,3,11,False,52,51-65,2,7
9010,Master,In Relationship,83151.0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,True,False,True,True,False,False,3,11,True,49,36-50,0,23
378,Graduation,In Relationship,52531.0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,False,False,False,False,False,False,3,11,False,50,36-50,0,21
4808,Graduation,In Relationship,15759.0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,False,False,False,False,False,False,3,11,False,65,51-65,0,4
5068,Graduation,Single,22804.0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,False,False,False,False,False,False,3,11,False,50,36-50,1,5
7628,Master,In Relationship,43050.0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,False,False,False,False,False,False,3,11,False,48,36-50,1,8
7128,PhD,Single,42997.0,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,False,False,False,False,False,False,3,11,False,44,36-50,2,4
2811,PhD,Single,48918.0,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,False,False,False,False,False,False,3,11,False,58,51-65,2,7
3551,Master,In Relationship,60033.0,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,False,False,False,False,False,False,3,11,False,67,66+,1,10
1663,PhD,In Relationship,34043.0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,False,False,False,False,False,False,3,11,False,43,36-50,1,5
5543,Graduation,In Relationship,57811.0,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,False,True,False,False,False,False,3,11,False,55,51-65,1,25
1577,Graduation,In Relationship,78569.0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,False,False,True,False,False,False,3,11,True,75,66+,0,15
10641,Graduation,Single,7500.0,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,False,False,False,False,False,False,3,11,False,43,36-50,2,10
5336,Master,In Relationship,157733.0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,False,False,False,False,False,False,3,11,False,50,36-50,1,2
6024,Graduation,In Relationship,94384.0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,False,True,True,True,False,False,3,11,True,68,66+,0,18
1878,Master,In Relationship,23148.0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,False,False,False,False,False,False,3,11,False,36,36-50,0,6
3099,Graduation,Single,44267.0,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,False,False,False,False,False,False,3,11,False,51,51-65,2,16
6055,Graduation,In Relationship,71626.0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,False,True,False,False,False,False,3,11,False,42,36-50,0,19
5841,Graduation,In Relationship,60894.0,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,False,False,False,False,False,False,3,11,False,55,51-65,1,26
3972,Graduation,In Relationship,50200.0,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,False,False,False,False,False,False,3,11,False,45,36-50,2,19
4394,PhD,In Relationship,81051.0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,False,True,True,False,False,False,3,11,False,56,51-65,0,23
5758,Graduation,In Relationship,65169.0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,True,False,True,True,True,False,3,11,True,39,36-50,0,28
6658,Graduation,In Relationship,59868.0,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,False,False,False,False,False,False,3,11,False,49,36-50,1,32
4603,PhD,In Relationship,65695.0,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,False,False,False,False,False,False,3,11,False,61,51-65,1,21
8427,Master,Single,64857.0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,False,False,False,False,False,False,3,11,False,65,51-65,0,23
10260,Master,In Relationship,45143.0,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,False,False,False,False,False,False,3,11,False,56,51-65,1,15
7143,Master,In Relationship,74805.0,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,False,False,False,False,False,False,3,11,False,66,66+,1,26
8789,Master,In Relationship,59060.0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,False,False,False,False,False,False,3,11,False,32,24-35,1,14
6197,PhD,Single,27238.0,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,False,False,False,False,False,False,3,11,False,59,51-65,2,9
4554,Graduation,In Relationship,47009.0,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,False,False,False,False,False,False,3,11,False,56,51-65,1,17
4937,Master,In Relationship,46094.0,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,False,False,False,False,False,False,3,11,False,48,36-50,2,5
1920,Graduation,In Relationship,40321.0,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,False,False,False,False,False,False,3,11,False,49,36-50,2,8
8749,Graduation,In Relationship,37235.0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,False,False,False,False,False,False,3,11,False,37,36-50,1,5
1650,Master,In Relationship,81843.0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,False,False,False,False,False,False,3,11,False,61,51-65,0,27
10377,Master,In Relationship,46692.0,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,False,False,False,False,False,False,3,11,False,63,51-65,1,15
9206,Graduation,In Relationship,77382.0,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,False,False,True,False,False,False,3,11,False,53,51-65,1,26
10971,Graduation,Single,37774.0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,True,False,False,False,False,True,3,11,True,44,36-50,2,16
6398,Basic,In Relationship,18393.0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,False,False,False,False,False,False,3,11,False,47,36-50,1,8
9212,Master,In Relationship,72828.0,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,False,False,False,False,False,False,3,11,False,59,51-65,1,28
7937,Graduation,In Relationship,24711.0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,False,False,False,False,False,False,3,11,False,39,36-50,0,7
839,PhD,In Relationship,45503.0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,False,False,False,False,False,False,3,11,False,46,36-50,1,9
4246,Master,Single,6560.0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,False,False,False,False,False,False,3,11,False,39,36-50,0,2
158,PhD,In Relationship,71604.0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,True,False,False,False,False,False,3,11,True,76,66+,0,17
4832,Graduation,In Relationship,27244.0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,False,False,False,False,False,False,3,11,False,42,36-50,1,8
5621,Graduation,In Relationship,48752.0,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,False,False,False,False,False,False,3,11,True,52,51-65,2,17
1945,Graduation,In Relationship,71434.0,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,False,True,False,True,False,False,3,11,False,59,51-65,1,21
5147,Graduation,Single,90842.0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,False,False,False,False,False,False,3,11,False,73,66+,0,27
2535,Master,In Relationship,88097.0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,False,True,True,True,False,False,3,11,True,43,36-50,1,20
11039,Graduation,In Relationship,51948.0,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,False,False,False,False,False,False,3,11,False,46,36-50,1,13
9495,Graduation,In Relationship,71853.0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,False,False,False,False,False,False,3,11,False,39,36-50,0,17
9635,Master,In Relationship,35876.0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,False,False,False,False,False,False,3,11,False,38,36-50,0,8
2173,Graduation,Single,40049.0,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,False,False,False,False,False,False,3,11,False,69,66+,1,5
942,Graduation,Single,39660.0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,False,False,False,False,False,False,3,11,True,39,36-50,1,14
9386,Graduation,In Relationship,50127.0,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,False,True,False,False,False,False,3,11,False,59,51-65,1,13
5510,Master,In Relationship,43263.0,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,False,False,False,False,False,False,3,11,False,44,36-50,1,16
873,Master,In Relationship,62845.0,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,False,True,False,False,False,False,3,11,True,72,66+,2,28
2253,Graduation,In Relationship,18929.0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,False,False,False,False,False,False,3,11,False,31,24-35,0,6
5181,Basic,Single,24367.0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,False,False,False,False,False,False,3,11,False,39,36-50,1,4
979,Graduation,Single,33249.0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,False,False,False,False,False,False,3,11,False,46,36-50,1,8
10390,Master,In Relationship,26887.0,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,False,False,False,False,False,False,3,11,False,62,51-65,1,5
4698,PhD,In Relationship,50150.0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,False,False,False,False,False,False,3,11,False,38,36-50,0,16
7793,Graduation,In Relationship,62061.0,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,False,True,False,False,False,False,3,11,False,45,36-50,1,24
1745,PhD,Single,85696.0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,False,False,False,False,False,False,3,11,True,59,51-65,0,20
10590,PhD,In Relationship,76542.0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,False,False,False,False,False,False,3,11,False,65,51-65,0,23
5080,Graduation,Single,70515.0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,False,False,False,False,False,False,3,11,True,28,24-35,0,17
8369,Graduation,In Relationship,18227.0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,False,False,False,False,False,False,3,11,False,34,24-35,1,4
5232,Graduation,In Relationship,69139.0,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,False,False,False,False,False,False,3,11,False,56,51-65,1,11
2407,Graduation,In Relationship,69109.0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,False,False,True,False,False,False,3,11,True,39,36-50,0,20
3834,Graduation,Single,69627.0,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,False,False,False,False,False,False,3,11,False,59,51-65,1,23
7912,Graduation,In Relationship,38136.0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,True,False,False,False,False,False,3,11,False,43,36-50,1,8
7712,PhD,Single,62159.0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,False,False,False,False,False,False,3,11,False,75,66+,0,19
1065,Graduation,Single,80695.0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,False,False,False,False,False,False,3,11,False,58,51-65,0,19
7275,Master,Single,33316.0,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,False,False,False,False,False,False,3,11,False,50,36-50,2,10
1343,Graduation,In Relationship,58554.0,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,False,False,False,False,False,False,3,11,False,53,51-65,2,22
1384,Basic,In Relationship,17256.0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,True,False,False,False,False,False,3,11,False,29,24-35,1,7
9967,Graduation,Single,53034.0,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,False,False,False,False,False,False,3,11,False,47,36-50,2,22
6181,Master,In Relationship,52203.0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,False,False,False,False,False,False,3,11,False,71,66+,0,27
10507,Master,Single,59601.0,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,False,True,False,False,False,False,3,11,False,44,36-50,1,15
2674,Master,Single,75154.0,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,False,False,False,False,False,False,3,11,True,63,51-65,1,16
2698,Graduation,Single,47025.0,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,False,False,False,False,False,False,3,11,False,45,36-50,1,17
3231,Graduation,In Relationship,37971.0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,False,False,False,False,False,False,3,11,False,48,36-50,1,5
4096,Master,Single,41335.0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,False,False,False,False,False,False,3,11,False,53,51-65,1,12
10476,Graduation,In Relationship,67267.0,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,False,False,False,False,False,False,3,11,False,63,51-65,1,11
5948,Graduation,Single,57338.0,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,False,False,False,False,False,False,3,11,False,46,36-50,1,12
9140,Master,In Relationship,50523.0,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,False,False,False,False,False,False,3,11,False,61,51-65,2,8
10258,Master,Single,35791.0,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,False,False,False,False,False,False,3,11,False,56,51-65,3,6
5675,PhD,Single,50611.0,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,False,True,False,False,False,False,3,11,False,61,51-65,1,22
4743,PhD,In Relationship,56242.0,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,False,False,False,False,False,False,3,11,False,52,51-65,1,28
8805,Graduation,Single,48904.0,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,False,False,False,False,False,False,3,11,False,61,51-65,1,17
1542,Graduation,Single,56243.0,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,False,False,False,False,False,False,3,11,False,46,36-50,3,20
6770,Graduation,In Relationship,21355.0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,True,False,False,False,False,False,3,11,True,36,36-50,1,7
8773,Master,In Relationship,57420.0,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,False,True,False,False,False,False,3,11,False,50,36-50,1,15
10475,Master,In Relationship,51381.5,2013-04-01,39,187,5,65,26,20,14,2,4,2,6,5,False,False,False,False,False,False,3,11,False,51,51-65,1,14
10420,Master,Single,46390.0,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,False,False,False,False,False,False,3,11,False,66,66+,1,10
7514,Master,In Relationship,54342.0,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,False,False,False,False,False,False,3,11,False,65,51-65,2,12
2902,Graduation,In Relationship,51381.5,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,False,False,False,False,False,False,3,11,False,63,51-65,2,5
4345,Master,Single,51381.5,2014-01-12,49,5,1,9,2,0,4,1,1,0,2,7,False,False,False,False,False,False,3,11,False,57,51-65,2,4
793,Graduation,In Relationship,20895.0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,False,False,False,False,False,False,3,11,False,48,36-50,1,6
10909,Graduation,In Relationship,92344.0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,True,False,True,False,False,False,3,11,False,73,66+,0,20
3769,PhD,In Relationship,51381.5,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,False,False,False,False,False,False,3,11,False,49,36-50,1,5
8702,Master,In Relationship,26907.0,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,False,False,False,False,False,False,3,11,False,45,36-50,2,6
4791,Graduation,In Relationship,44964.0,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,False,False,False,False,False,False,3,11,False,41,36-50,2,5
2963,Graduation,In Relationship,75507.0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,False,False,False,False,False,False,3,11,False,42,36-50,0,21
8216,Master,In Relationship,53761.0,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,False,False,False,False,False,False,3,11,False,49,36-50,2,17
8140,Graduation,In Relationship,22682.0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,False,False,False,False,False,False,3,11,False,48,36-50,1,10
10146,PhD,In Relationship,38887.0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,False,False,False,False,False,False,3,11,False,49,36-50,1,5
5289,Master,Single,41658.0,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,False,False,False,False,False,False,3,11,False,46,36-50,2,6
2587,PhD,In Relationship,29791.0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,False,False,False,False,False,False,3,11,False,49,36-50,1,7
4405,Master,In Relationship,63915.0,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,False,False,False,False,False,False,3,11,False,65,51-65,2,23
8663,Graduation,Single,39996.0,2014-05-22,85,11,0,3,0,0,1,1,1,0,2,6,False,False,False,False,False,False,3,11,False,47,36-50,2,4
2589,Graduation,Single,26759.0,2014-02-07,65,25,3,16,8,5,2,2,2,1,3,6,False,False,False,False,False,False,3,11,False,49,36-50,1,8
3421,Master,Single,63841.0,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,False,False,False,False,False,False,3,11,False,53,51-65,1,22
10490,PhD,In Relationship,51039.0,2012-12-10,11,100,64,79,65,0,109,2,6,2,4,7,False,False,False,False,False,False,3,11,False,52,51-65,2,14
4094,Graduation,In Relationship,60544.0,2012-08-25,92,201,2,43,3,5,35,4,5,1,5,6,False,False,False,False,False,False,3,11,False,60,51-65,2,15
9958,Graduation,In Relationship,65685.0,2014-03-29,54,642,14,49,0,7,57,1,9,2,9,5,False,False,False,False,False,False,3,11,False,49,36-50,1,21
2534,Graduation,In Relationship,37716.0,2014-04-21,4,97,1,41,6,2,41,2,4,1,3,7,False,False,False,False,False,False,3,11,False,68,66+,1,10
4188,Graduation,Single,36864.0,2012-08-13,53,204,5,39,17,0,89,3,5,2,4,8,False,False,False,False,False,False,3,11,True,64,51-65,1,14
6613,Master,In Relationship,44511.0,2012-10-12,39,513,7,133,46,14,14,6,8,4,8,8,False,False,False,False,False,False,3,11,False,51,51-65,1,26
10827,PhD,In Relationship,36947.0,2012-08-07,49,88,3,21,4,1,29,4,3,0,4,9,False,False,False,False,False,False,3,11,False,54,51-65,2,11
5491,Master,In Relationship,47352.0,2013-04-11,70,172,12,112,8,0,15,4,6,1,5,7,False,False,False,False,False,False,3,11,False,70,66+,1,16
8402,Master,In Relationship,67087.0,2013-12-17,40,329,35,222,130,35,43,2,7,5,8,4,False,False,False,False,False,False,3,11,False,68,66+,1,22
8783,Graduation,In Relationship,57045.0,2012-09-08,40,296,13,104,11,13,17,3,4,2,9,3,False,False,False,False,False,False,3,11,False,71,66+,1,18
10010,PhD,Single,36957.0,2012-09-06,43,100,2,16,2,1,31,4,3,2,2,9,False,False,False,False,False,False,3,11,True,68,66+,2,11
618,PhD,In Relationship,69389.0,2012-09-28,17,422,7,238,69,46,15,1,7,2,12,4,False,False,False,False,False,False,3,11,False,44,36-50,1,22
